dsid,cdid,topic
ukea,nyqd,/economy/grossdomesticproductgdp
ukea,nyqg,/economy/grossdomesticproductgdp
ukea,nyqk,/economy/grossdomesticproductgdp
ukea,nyqm,/economy/grossdomesticproductgdp
ukea,nyqn,/economy/grossdomesticproductgdp
ukea,nyqq,/economy/grossdomesticproductgdp
ukea,nyqr,/economy/grossdomesticproductgdp
ukea,nyqs,/economy/grossdomesticproductgdp
ukea,nyqy,/economy/grossdomesticproductgdp
ukea,nyqz,/economy/grossdomesticproductgdp
ukea,nyra,/economy/grossdomesticproductgdp
ukea,nyrb,/economy/grossdomesticproductgdp
ukea,nyrk,/economy/grossdomesticproductgdp
ukea,nyrl,/economy/grossdomesticproductgdp
ukea,nyrm,/economy/grossdomesticproductgdp
ukea,nyrq,/economy/grossdomesticproductgdp
ukea,nyrr,/economy/grossdomesticproductgdp
ukea,nyrs,/economy/grossdomesticproductgdp
ukea,nyrw,/economy/grossdomesticproductgdp
ukea,nyrx,/economy/grossdomesticproductgdp
ukea,nysg,/economy/grossdomesticproductgdp
ukea,nysi,/economy/grossdomesticproductgdp
ukea,nysj,/economy/grossdomesticproductgdp
ukea,nyss,/economy/grossdomesticproductgdp
ukea,nyst,/economy/grossdomesticproductgdp
ukea,nysx,/economy/grossdomesticproductgdp
ukea,nytb,/economy/grossdomesticproductgdp
ukea,nyte,/economy/grossdomesticproductgdp
ukea,nytf,/economy/grossdomesticproductgdp
ukea,nytk,/economy/grossdomesticproductgdp
ukea,nytl,/economy/grossdomesticproductgdp
ukea,nyts,/economy/grossdomesticproductgdp
ukea,nytt,/economy/grossdomesticproductgdp
ukea,nytu,/economy/grossdomesticproductgdp
ukea,nytv,/economy/grossdomesticproductgdp
ukea,nytx,/economy/grossdomesticproductgdp
ukea,nyug,/economy/grossdomesticproductgdp
ukea,nyuh,/economy/grossdomesticproductgdp
ukea,nyui,/economy/grossdomesticproductgdp
ukea,nyuj,/economy/grossdomesticproductgdp
ukea,nyuk,/economy/grossdomesticproductgdp
ukea,nyul,/economy/grossdomesticproductgdp
ukea,nyuq,/economy/grossdomesticproductgdp
ukea,nyuy,/economy/grossdomesticproductgdp
ukea,nyuz,/economy/grossdomesticproductgdp
ukea,nyva,/economy/grossdomesticproductgdp
ukea,nyvk,/economy/grossdomesticproductgdp
ukea,nyvn,/economy/nationalaccounts/uksectoraccounts
ukea,nyvp,/economy/grossdomesticproductgdp
ukea,nyvr,/economy/grossdomesticproductgdp
ukea,nyvs,/economy/grossdomesticproductgdp
ukea,nyvt,/economy/nationalaccounts/uksectoraccounts
ukea,nyvu,/economy/nationalaccounts/uksectoraccounts
ukea,nyvv,/economy/grossdomesticproductgdp
ukea,nyvw,/economy/grossdomesticproductgdp
ukea,nyvz,/economy/grossdomesticproductgdp
ukea,nywa,/economy/grossdomesticproductgdp
ukea,nywh,/economy/grossdomesticproductgdp
ukea,nywj,/economy/grossdomesticproductgdp
ukea,nywk,/economy/grossdomesticproductgdp
ukea,nywl,/economy/nationalaccounts/uksectoraccounts
ukea,nywm,/economy/nationalaccounts/uksectoraccounts
ukea,nywp,/economy/grossdomesticproductgdp
ukea,nywq,/economy/grossdomesticproductgdp
ukea,nywr,/economy/grossdomesticproductgdp
ukea,nywx,/economy/grossdomesticproductgdp
ukea,nywy,/economy/grossdomesticproductgdp
ukea,nywz,/economy/grossdomesticproductgdp
ukea,nyxa,/economy/grossdomesticproductgdp
ukea,nyxj,/economy/grossdomesticproductgdp
ukea,nyxk,/economy/grossdomesticproductgdp
ukea,nyxl,/economy/grossdomesticproductgdp
ukea,nyxp,/economy/grossdomesticproductgdp
ukea,nyxq,/economy/grossdomesticproductgdp
ukea,nyxr,/economy/grossdomesticproductgdp
ukea,nyxv,/economy/grossdomesticproductgdp
ukea,nyxw,/economy/grossdomesticproductgdp
ukea,nyyf,/economy/grossdomesticproductgdp
ukea,nyyh,/economy/grossdomesticproductgdp
ukea,nyyi,/economy/grossdomesticproductgdp
ukea,nyyp,/economy/nationalaccounts/uksectoraccounts
ukea,nyyq,/economy/nationalaccounts/uksectoraccounts
ukea,nyyt,/economy/grossdomesticproductgdp
ukea,nyyu,/economy/grossdomesticproductgdp
ukea,nyzc,/economy/grossdomesticproductgdp
ukea,nyzf,/economy/grossdomesticproductgdp
ukea,nyzg,/economy/grossdomesticproductgdp
ukea,nyzl,/economy/grossdomesticproductgdp
ukea,nyzm,/economy/grossdomesticproductgdp
ukea,nyzt,/economy/grossdomesticproductgdp
ukea,nyzu,/economy/grossdomesticproductgdp
ukea,nyzv,/economy/grossdomesticproductgdp
ukea,nyzw,/economy/grossdomesticproductgdp
ukea,nyzy,/economy/grossdomesticproductgdp
ukea,nyzz,/economy/nationalaccounts/uksectoraccounts
ukea,nzaa,/economy/nationalaccounts/uksectoraccounts
ukea,nzaj,/economy/grossdomesticproductgdp
ukea,nzak,/economy/grossdomesticproductgdp
ukea,nzal,/economy/grossdomesticproductgdp
ukea,nzam,/economy/grossdomesticproductgdp
ukea,nzan,/economy/grossdomesticproductgdp
ukea,nzao,/economy/grossdomesticproductgdp
ukea,nzat,/economy/grossdomesticproductgdp
ukea,nzbb,/economy/grossdomesticproductgdp
ukea,nzbc,/economy/grossdomesticproductgdp
ukea,nzbd,/economy/grossdomesticproductgdp
ukea,nzbf,/economy/nationalaccounts/uksectoraccounts
ukea,nzbg,/economy/nationalaccounts/uksectoraccounts
ukea,nzbn,/economy/grossdomesticproductgdp
ukea,nzbo,/economy/grossdomesticproductgdp
ukea,nzbp,/economy/nationalaccounts/uksectoraccounts
ukea,nzbq,/economy/nationalaccounts/uksectoraccounts
ukea,nzbv,/economy/nationalaccounts/uksectoraccounts
ukea,nzbw,/economy/nationalaccounts/uksectoraccounts
ukea,nzdv,/economy/grossdomesticproductgdp
ukea,nzdw,/economy/governmentpublicsectorandtaxes/publicspending
ukea,nzdx,/economy/grossdomesticproductgdp
ukea,nzdy,/economy/grossdomesticproductgdp
ukea,nzdz,/economy/nationalaccounts/uksectoraccounts
ukea,nzea,/economy/nationalaccounts/uksectoraccounts
ukea,nzec,/economy/grossdomesticproductgdp
ukea,nzgd,/economy/grossdomesticproductgdp
ukea,nzgf,/economy/governmentpublicsectorandtaxes/publicsectorfinance
ukea,nzgo,/economy/governmentpublicsectorandtaxes/publicsectorfinance
ukea,oeuv,/economy/grossdomesticproductgdp
ukea,oeuw,/economy/grossdomesticproductgdp
ukea,oevg,/economy/grossdomesticproductgdp
ukea,osxr,/economy/grossdomesticproductgdp
ukea,osxs,/economy/grossdomesticproductgdp
ukea,qamj,/economy/nationalaccounts/balanceofpayments
ukea,qamk,/economy/nationalaccounts/balanceofpayments
ukea,qath,/economy/nationalaccounts/balanceofpayments
ukea,qati,/economy/nationalaccounts/balanceofpayments
ukea,qbrr,/economy/nationalaccounts/balanceofpayments
ukea,qbrv,/economy/nationalaccounts/balanceofpayments
ukea,qdlc,/economy/nationalaccounts/balanceofpayments
ukea,qdld,/economy/nationalaccounts/balanceofpayments
ukea,qdle,/economy/nationalaccounts/balanceofpayments
ukea,qdlo,/economy/nationalaccounts/balanceofpayments
ukea,qdlp,/economy/nationalaccounts/balanceofpayments
ukea,qdlq,/economy/nationalaccounts/balanceofpayments
ukea,qdlu,/economy/nationalaccounts/balanceofpayments
ukea,qdlv,/economy/nationalaccounts/balanceofpayments
ukea,qdlw,/economy/nationalaccounts/balanceofpayments
ukea,qdma,/economy/nationalaccounts/balanceofpayments
ukea,qdmb,/economy/nationalaccounts/balanceofpayments
ukea,qdmc,/economy/nationalaccounts/balanceofpayments
ukea,qdmd,/economy/nationalaccounts/balanceofpayments
ukea,qdme,/economy/nationalaccounts/balanceofpayments
ukea,qdmf,/economy/nationalaccounts/balanceofpayments
ukea,qdmg,/economy/nationalaccounts/balanceofpayments
ukea,qdmh,/economy/nationalaccounts/balanceofpayments
ukea,qdmi,/economy/nationalaccounts/balanceofpayments
ukea,qtgd,/economy/grossdomesticproductgdp
ukea,qwll,/economy/nationalaccounts/uksectoraccounts
ukea,qwls,/economy/grossdomesticproductgdp
ukea,qwlt,/economy/grossdomesticproductgdp
ukea,qwlw,/economy/grossdomesticproductgdp
ukea,qwlx,/economy/grossdomesticproductgdp
ukea,qwly,/economy/grossdomesticproductgdp
ukea,qwlz,/economy/grossdomesticproductgdp
ukea,qwma,/economy/grossdomesticproductgdp
ukea,qwmc,/economy/grossdomesticproductgdp
ukea,qwmd,/economy/grossdomesticproductgdp
ukea,qwme,/economy/grossdomesticproductgdp
ukea,qwmf,/economy/grossdomesticproductgdp
ukea,qwmg,/economy/grossdomesticproductgdp
ukea,qwmh,/economy/grossdomesticproductgdp
ukea,qwmi,/economy/grossdomesticproductgdp
ukea,qwmj,/economy/grossdomesticproductgdp
ukea,qwml,/economy/grossdomesticproductgdp
ukea,qwmm,/economy/grossdomesticproductgdp
ukea,qwmn,/economy/grossdomesticproductgdp
ukea,qwmo,/economy/grossdomesticproductgdp
ukea,qwmp,/economy/grossdomesticproductgdp
ukea,qwmq,/economy/grossdomesticproductgdp
ukea,qwms,/economy/grossdomesticproductgdp
ukea,qwmy,/economy/grossdomesticproductgdp
ukea,qwmz,/economy/grossdomesticproductgdp
ukea,qwna,/economy/grossdomesticproductgdp
ukea,qwnb,/economy/grossdomesticproductgdp
ukea,qwnc,/economy/grossdomesticproductgdp
ukea,qwnd,/economy/grossdomesticproductgdp
ukea,qwnh,/economy/grossdomesticproductgdp
ukea,qyjr,/economy/governmentpublicsectorandtaxes/publicsectorfinance
ukea,qykb,/economy/grossdomesticproductgdp
ukea,qykc,/economy/grossdomesticproductgdp
ukea,qykj,/economy/grossdomesticproductgdp
ukea,qykk,/economy/grossdomesticproductgdp
ukea,qylt,/economy/grossdomesticproductgdp
ukea,qylw,/economy/grossdomesticproductgdp
ukea,qyna,/economy/grossdomesticproductgdp
ukea,qynf,/economy/grossdomesticproductgdp
ukea,qyng,/economy/grossdomesticproductgdp
ukea,qynh,/economy/grossdomesticproductgdp
ukea,qyni,/economy/grossdomesticproductgdp
ukea,qynj,/economy/grossdomesticproductgdp
ukea,qynk,/economy/grossdomesticproductgdp
ukea,qynl,/economy/grossdomesticproductgdp
ukea,qzed,/economy/grossdomesticproductgdp
ukea,qzep,/economy/grossdomesticproductgdp
ukea,qzqp,/economy/grossdomesticproductgdp
ukea,ritp,/economy/grossdomesticproductgdp
ukea,ritq,/economy/grossdomesticproductgdp
ukea,rncz,/economy/grossdomesticproductgdp
ukea,rnda,/economy/grossdomesticproductgdp
ukea,rndb,/economy/grossdomesticproductgdp
ukea,rndc,/economy/grossdomesticproductgdp
ukea,rndl,/economy/grossdomesticproductgdp
ukea,rneq,/economy/grossdomesticproductgdp
ukea,rner,/economy/grossdomesticproductgdp
ukea,rnes,/economy/grossdomesticproductgdp
ukea,rnev,/economy/grossdomesticproductgdp
ukea,rnew,/economy/grossdomesticproductgdp
ukea,rnez,/economy/grossdomesticproductgdp
ukea,rnfe,/economy/grossdomesticproductgdp
ukea,rnfq,/economy/grossdomesticproductgdp
ukea,rngd,/economy/grossdomesticproductgdp
ukea,rnge,/economy/grossdomesticproductgdp
ukea,rngk,/economy/grossdomesticproductgdp
ukea,rngm,/economy/grossdomesticproductgdp
ukea,rngq,/economy/grossdomesticproductgdp
ukea,rngr,/economy/grossdomesticproductgdp
ukea,rngu,/economy/grossdomesticproductgdp
ukea,rnhe,/economy/grossdomesticproductgdp
ukea,rnhi,/economy/grossdomesticproductgdp
ukea,rnhl,/economy/grossdomesticproductgdp
ukea,rnhs,/economy/grossdomesticproductgdp
ukea,rnin,/economy/grossdomesticproductgdp
ukea,rnir,/economy/grossdomesticproductgdp
ukea,rnkx,/economy/grossdomesticproductgdp
ukea,rnky,/economy/grossdomesticproductgdp
ukea,rnkz,/economy/grossdomesticproductgdp
ukea,rnlf,/economy/grossdomesticproductgdp
ukea,rnlp,/economy/grossdomesticproductgdp
ukea,rnlq,/economy/grossdomesticproductgdp
ukea,rnlt,/economy/grossdomesticproductgdp
ukea,rnlu,/economy/grossdomesticproductgdp
ukea,rnly,/economy/grossdomesticproductgdp
ukea,rnmb,/economy/grossdomesticproductgdp
ukea,rnmf,/economy/grossdomesticproductgdp
ukea,rnmj,/economy/grossdomesticproductgdp
ukea,rnmp,/economy/grossdomesticproductgdp
ukea,rnms,/economy/grossdomesticproductgdp
ukea,rnnd,/economy/grossdomesticproductgdp
ukea,rnnf,/economy/grossdomesticproductgdp
ukea,rnog,/economy/grossdomesticproductgdp
ukea,rnok,/economy/grossdomesticproductgdp
ukea,rnor,/economy/grossdomesticproductgdp
ukea,rnpq,/economy/grossdomesticproductgdp
ukea,rnpr,/economy/grossdomesticproductgdp
ukea,rnpv,/economy/grossdomesticproductgdp
ukea,rnpx,/economy/grossdomesticproductgdp
ukea,rnqs,/economy/grossdomesticproductgdp
ukea,rnqt,/economy/grossdomesticproductgdp
ukea,rnqy,/economy/grossdomesticproductgdp
ukea,rnrd,/economy/grossdomesticproductgdp
ukea,rnrq,/economy/grossdomesticproductgdp
ukea,rnrr,/economy/grossdomesticproductgdp
ukea,rnrv,/economy/grossdomesticproductgdp
ukea,rnrx,/economy/grossdomesticproductgdp
ukea,rnsm,/economy/grossdomesticproductgdp
ukea,rnsn,/economy/grossdomesticproductgdp
ukea,rnsp,/economy/grossdomesticproductgdp
ukea,rnsz,/economy/grossdomesticproductgdp
ukea,rntf,/economy/grossdomesticproductgdp
ukea,rnti,/economy/grossdomesticproductgdp
ukea,rntk,/economy/grossdomesticproductgdp
ukea,rnto,/economy/grossdomesticproductgdp
ukea,rnty,/economy/grossdomesticproductgdp
ukea,rnue,/economy/grossdomesticproductgdp
ukea,rnuo,/economy/grossdomesticproductgdp
ukea,rnuz,/economy/grossdomesticproductgdp
ukea,rnvd,/economy/grossdomesticproductgdp
ukea,rnxd,/economy/grossdomesticproductgdp
ukea,rnxe,/economy/grossdomesticproductgdp
ukea,rnxy,/economy/grossdomesticproductgdp
ukea,rnyf,/economy/grossdomesticproductgdp
ukea,rnyn,/economy/grossdomesticproductgdp
ukea,rnzc,/economy/grossdomesticproductgdp
ukea,rnzd,/economy/grossdomesticproductgdp
ukea,rnzf,/economy/grossdomesticproductgdp
ukea,rnzg,/economy/grossdomesticproductgdp
ukea,rnzt,/economy/grossdomesticproductgdp
ukea,roaw,/economy/grossdomesticproductgdp
ukea,roay,/economy/grossdomesticproductgdp
ukea,roaz,/economy/grossdomesticproductgdp
ukea,roba,/economy/grossdomesticproductgdp
ukea,robh,/economy/grossdomesticproductgdp
ukea,robi,/economy/grossdomesticproductgdp
ukea,rocg,/economy/grossdomesticproductgdp
ukea,roch,/economy/grossdomesticproductgdp
ukea,roci,/economy/grossdomesticproductgdp
ukea,roco,/economy/grossdomesticproductgdp
ukea,rocp,/economy/grossdomesticproductgdp
ukea,rodw,/economy/grossdomesticproductgdp
ukea,rodx,/economy/grossdomesticproductgdp
ukea,rody,/economy/grossdomesticproductgdp
ukea,roea,/economy/grossdomesticproductgdp
ukea,roei,/economy/grossdomesticproductgdp
ukea,roej,/economy/grossdomesticproductgdp
ukea,roek,/economy/grossdomesticproductgdp
ukea,rove,/economy/grossdomesticproductgdp
ukea,rovj,/economy/grossdomesticproductgdp
ukea,rovl,/economy/grossdomesticproductgdp
ukea,rovm,/economy/grossdomesticproductgdp
ukea,rovn,/economy/grossdomesticproductgdp
ukea,rovo,/economy/grossdomesticproductgdp
ukea,rovv,/economy/grossdomesticproductgdp
ukea,rovx,/economy/grossdomesticproductgdp
ukea,rovz,/economy/grossdomesticproductgdp
ukea,rowa,/economy/grossdomesticproductgdp
ukea,rowb,/economy/grossdomesticproductgdp
ukea,rowc,/economy/grossdomesticproductgdp
ukea,rowe,/economy/grossdomesticproductgdp
ukea,rowf,/economy/grossdomesticproductgdp
ukea,rowi,/economy/grossdomesticproductgdp
ukea,rowj,/economy/grossdomesticproductgdp
ukea,rowk,/economy/grossdomesticproductgdp
ukea,rowl,/economy/grossdomesticproductgdp
ukea,rowm,/economy/grossdomesticproductgdp
ukea,rown,/economy/grossdomesticproductgdp
ukea,rowo,/economy/grossdomesticproductgdp
ukea,rowp,/economy/grossdomesticproductgdp
ukea,rowq,/economy/grossdomesticproductgdp
ukea,rowr,/economy/grossdomesticproductgdp
ukea,rows,/economy/grossdomesticproductgdp
ukea,roxc,/economy/grossdomesticproductgdp
ukea,roxd,/economy/grossdomesticproductgdp
ukea,roxe,/economy/grossdomesticproductgdp
ukea,roxf,/economy/grossdomesticproductgdp
ukea,roxg,/economy/grossdomesticproductgdp
ukea,roxj,/economy/grossdomesticproductgdp
ukea,roxm,/economy/grossdomesticproductgdp
ukea,roxo,/economy/grossdomesticproductgdp
ukea,roxq,/economy/grossdomesticproductgdp
ukea,roxt,/economy/grossdomesticproductgdp
ukea,roxu,/economy/grossdomesticproductgdp
ukea,roxv,/economy/grossdomesticproductgdp
ukea,royb,/economy/grossdomesticproductgdp
ukea,royc,/economy/grossdomesticproductgdp
ukea,royd,/economy/grossdomesticproductgdp
ukea,roye,/economy/grossdomesticproductgdp
ukea,royh,/economy/grossdomesticproductgdp
ukea,royi,/economy/grossdomesticproductgdp
ukea,royj,/economy/grossdomesticproductgdp
ukea,royk,/economy/grossdomesticproductgdp
ukea,royl,/economy/grossdomesticproductgdp
ukea,roym,/economy/grossdomesticproductgdp
ukea,royn,/economy/grossdomesticproductgdp
ukea,royp,/economy/grossdomesticproductgdp
ukea,royq,/economy/grossdomesticproductgdp
ukea,royr,/economy/grossdomesticproductgdp
ukea,roys,/economy/grossdomesticproductgdp
ukea,royt,/economy/grossdomesticproductgdp
ukea,royu,/economy/grossdomesticproductgdp
ukea,royv,/economy/grossdomesticproductgdp
ukea,roze,/economy/grossdomesticproductgdp
ukea,rozg,/economy/grossdomesticproductgdp
ukea,rozh,/economy/grossdomesticproductgdp
ukea,rozq,/economy/grossdomesticproductgdp
ukea,rozr,/economy/grossdomesticproductgdp
ukea,rozs,/economy/grossdomesticproductgdp
ukea,rozt,/economy/grossdomesticproductgdp
ukea,rozu,/economy/grossdomesticproductgdp
ukea,rozv,/economy/grossdomesticproductgdp
ukea,rozx,/economy/grossdomesticproductgdp
ukea,rozy,/economy/grossdomesticproductgdp
ukea,rozz,/economy/grossdomesticproductgdp
ukea,rpaq,/economy/grossdomesticproductgdp
ukea,rpar,/economy/grossdomesticproductgdp
ukea,rpat,/economy/grossdomesticproductgdp
ukea,rpau,/economy/grossdomesticproductgdp
ukea,rpav,/economy/grossdomesticproductgdp
ukea,rpaw,/economy/grossdomesticproductgdp
ukea,rpax,/economy/grossdomesticproductgdp
ukea,rpbg,/economy/grossdomesticproductgdp
ukea,rpbh,/economy/grossdomesticproductgdp
ukea,rpbi,/economy/grossdomesticproductgdp
ukea,rpbj,/economy/grossdomesticproductgdp
ukea,rpbm,/economy/grossdomesticproductgdp
ukea,rpbn,/economy/grossdomesticproductgdp
ukea,rpbo,/economy/grossdomesticproductgdp
ukea,rpbp,/economy/grossdomesticproductgdp
ukea,rpcf,/economy/grossdomesticproductgdp
ukea,rpcg,/economy/grossdomesticproductgdp
ukea,rpch,/economy/grossdomesticproductgdp
ukea,rpcj,/economy/grossdomesticproductgdp
ukea,rpcl,/economy/grossdomesticproductgdp
ukea,rpcn,/economy/grossdomesticproductgdp
ukea,rpco,/economy/grossdomesticproductgdp
ukea,rpcp,/economy/grossdomesticproductgdp
ukea,rpcq,/economy/grossdomesticproductgdp
ukea,rpcr,/economy/grossdomesticproductgdp
ukea,rpcs,/economy/grossdomesticproductgdp
ukea,rpct,/economy/grossdomesticproductgdp
ukea,rpcu,/economy/grossdomesticproductgdp
ukea,rpcv,/economy/grossdomesticproductgdp
ukea,rpcw,/economy/grossdomesticproductgdp
ukea,rpcx,/economy/grossdomesticproductgdp
ukea,rpcy,/economy/grossdomesticproductgdp
ukea,rpcz,/economy/grossdomesticproductgdp
ukea,rpdb,/economy/grossdomesticproductgdp
ukea,rpdd,/economy/grossdomesticproductgdp
ukea,rpde,/economy/grossdomesticproductgdp
ukea,rpdh,/economy/grossdomesticproductgdp
ukea,rpdj,/economy/grossdomesticproductgdp
ukea,rpdm,/economy/grossdomesticproductgdp
ukea,rpdn,/economy/grossdomesticproductgdp
ukea,rpdo,/economy/grossdomesticproductgdp
ukea,rpdt,/economy/grossdomesticproductgdp
ukea,rpdv,/economy/grossdomesticproductgdp
ukea,rpdw,/economy/grossdomesticproductgdp
ukea,rped,/economy/grossdomesticproductgdp
ukea,rpee,/economy/grossdomesticproductgdp
ukea,rpef,/economy/grossdomesticproductgdp
ukea,rpeg,/economy/grossdomesticproductgdp
ukea,rpeh,/economy/grossdomesticproductgdp
ukea,rpei,/economy/grossdomesticproductgdp
ukea,rpej,/economy/grossdomesticproductgdp
ukea,rpek,/economy/grossdomesticproductgdp
ukea,rpeo,/economy/grossdomesticproductgdp
ukea,rpep,/economy/grossdomesticproductgdp
ukea,rpeq,/economy/grossdomesticproductgdp
ukea,rper,/economy/grossdomesticproductgdp
ukea,rpfi,/economy/grossdomesticproductgdp
ukea,rpfj,/economy/grossdomesticproductgdp
ukea,rpfk,/economy/grossdomesticproductgdp
ukea,rpfl,/economy/grossdomesticproductgdp
ukea,rpfr,/economy/grossdomesticproductgdp
ukea,rpfu,/economy/grossdomesticproductgdp
ukea,rpfw,/economy/grossdomesticproductgdp
ukea,rpfy,/economy/grossdomesticproductgdp
ukea,rpga,/economy/grossdomesticproductgdp
ukea,rpgc,/economy/grossdomesticproductgdp
ukea,rpgd,/economy/grossdomesticproductgdp
ukea,rpgg,/economy/grossdomesticproductgdp
ukea,rpgi,/economy/grossdomesticproductgdp
ukea,rpgl,/economy/grossdomesticproductgdp
ukea,rpgm,/economy/grossdomesticproductgdp
ukea,rpgn,/economy/grossdomesticproductgdp
ukea,rpgo,/economy/grossdomesticproductgdp
ukea,rpgt,/economy/grossdomesticproductgdp
ukea,rpgy,/economy/grossdomesticproductgdp
ukea,rpgz,/economy/grossdomesticproductgdp
ukea,rpha,/economy/grossdomesticproductgdp
ukea,rphb,/economy/grossdomesticproductgdp
ukea,rphc,/economy/grossdomesticproductgdp
ukea,rphf,/economy/grossdomesticproductgdp
ukea,rphh,/economy/grossdomesticproductgdp
ukea,rphl,/economy/grossdomesticproductgdp
ukea,rphm,/economy/grossdomesticproductgdp
ukea,rphn,/economy/grossdomesticproductgdp
